"","EMVCOMMMKT","MCOILWTICO","MCOILBRENTEU","MJFUELUSGULF","IR","IQAG","CUURX000SAM1","CUURX000SACL1E","WPS022","WPS022206","CUURA000SACE","CUURX000SACL1","CUURA000SACL1","WPS0551","WPS0573","WPS054321","WPS026","WPS055","WPS057103","WPS057302","WPS0132","WPS013102","WPS011102","WPS0571","WPS0542","WPS0142"
"2004-01",0.616197883665905,0.0678493619670091,0.0493123113049314,0.139269406392694,0.0153846153846153,0.00651996740016303,0.00323624595469263,0.5,-0.0391588107324148,0.0194274028629857,14.1,-0.599999999999994,0.200000000000017,0.0382775119617225,0.135458167330677,-0.00325203252032524,0.0185062789160606,0.055127445168939,0.101541251133273,0.143595041322314,0.0562310030395137,-0.080441640378549,0.0307867730900799,0.086317722681359,-0.00352360817477093,0.0391221374045803
"2004-02",0.0477588365305763,0.0110754881958612,-0.0134271099744246,-0.065130260521042,0.00404040404040407,0.0145748987854251,0.00887096774193541,0.500000000000014,0.0135849056603774,0.0391173520561685,3.70000000000002,-1.09999999999999,-0.700000000000017,0.00748847926267282,-0.0429824561403509,0.00244698205546512,-0.00519143413367928,0.0168539325842696,0.0106995884773662,-0.05420054200542,0.162589928057554,-0.0574614065180102,-0.0176991150442479,0.0177514792899409,0.00495049504950495,0.0266299357208448
"2004-03",0.669115945801339,0.0590948400115308,0.0897602073882049,0.015005359056806,0.00804828973843064,0.0351157222665601,0.00319744204636296,0,0.0253164556962024,0.0250965250965252,-0.299999999999983,-1.09999999999999,0.300000000000011,-0.00400228702115502,-0.0164986251145738,0,-0.00521852576647108,-0.0127071823204421,-0.0431596091205212,0.00955109837631318,0.00866336633663378,0.00727934485896276,0.0281531531531531,-0.0448504983388704,-0.00140745953553822,0.0304114490161003
"2004-04",-0.691329279452455,0.000272182906913443,-0.00118941421349983,0.0274551214361141,0.00199600798403199,0.0254433307633,0.00478087649402381,0.0999999999999943,0.0275962236746552,0.00941619585687392,18.9,0.399999999999991,2.09999999999999,0.00861079219288174,0.0503261882572228,0,0.0118032786885247,0.00783435926133191,0.0272340425531916,0.0350047303689689,0.0674846625766872,0.0740740740740742,-0.0208105147864183,0.0356521739130435,0,0.0529513888888888
"2004-05",-1.29523024296114,0.0960544217687076,0.11848764513248,0.122302158273381,0.0149402390438247,0.00526315789473686,0.00396510705789055,0.5,0.0353356890459364,0.0419776119402986,53.1,3.30000000000001,3.50000000000003,0.0125213431986342,-0.000887311446317707,-0.00162733930024417,-0.013609850939728,0.0222098833981121,0.076222038111019,-0.0182815356489945,0.0379310344827586,0.00252312867956261,0.0402684563758389,0.0780856423173804,-0.000704721634954164,0.00577081615828523
"2004-06",-0.193492418120455,-0.0558589870903674,-0.0636145861059356,-0.054945054945055,-0.00196270853778213,-0.0471204188481674,0.00236966824644558,0,0.00546075085324249,0.00984780662488793,59.8,3.69999999999999,0.699999999999989,0.0387858347386172,-0.0115452930728241,0.00814995925020368,0.0124835742444154,0.0532319391634981,-0.0392609699769054,0.0270018621973929,-0.0431893687707641,0.0671140939597314,-0.0279569892473117,-0.0537383177570094,0.00282087447108581,0.0180327868852459
"2004-07",-1.56848790263166,0.0723113331580332,0.0864127345082433,0.109496124031008,0.00393313667649942,-0.0102040816326532,0.000788022064617699,-0.200000000000003,-0.0278343516632724,-0.0186170212765957,49.4,2.59999999999999,-1.10000000000002,0.0119047619047619,0.0727762803234502,-0.00323362974939378,-0.0071382219338092,-0.00103145951521411,0.0424679487179487,0.0516772438803264,0.0509259259259258,0.0251572327044025,0.0276548672566372,0.0526748971193416,-0.00632911392405044,0.0249597423510466
"2004-08",-6.82833519089707,0.101029916625797,0.118262689691261,0.0716157205240175,0.0146914789422135,-0.0840602696272799,0,0.299999999999997,-0.0139664804469274,-0.011743450767841,32.6,1.8,-1.79999999999998,0.00320855614973259,0.0787269681742044,0.0145985401459854,0.00784313725490193,0.00413009808982978,-0.0222905457340506,0.0758620689655172,-0.00110132158590304,-0.00536809815950934,0.00215285252960151,-0.021110242376857,0.0127388535031845,-0.00942655145325999
"2004-09",-0.0846159661660651,0.0231625835189309,0.0107627515208235,0.110024449877751,0.00482625482625476,0.0181818181818181,0.00314960629921268,0.800000000000011,-0.0198300283286118,-0.0109689213893968,18.7,1.8,-0.600000000000023,-0.0213219616204691,-0.0038819875776398,-0.00239808153477217,-0.00518806744487665,-0.0313624678663239,0.02437106918239,-0.0144230769230769,-0.0363836824696803,-0.00616808018504222,0.0708915145005371,0.0127795527156549,0.00349406009783371,-0.00396510705789055
"2004-10",0.620600866709419,0.159773617762299,0.152314814814815,0.116005873715125,0.0163304514889531,-0.0110544217687074,0.00156985871271575,0.399999999999991,0.0130057803468207,-0.00924214417744917,51.7,4.5,3.90000000000001,0.011437908496732,0.185502727981294,-0.00961538461538469,0.00717079530638842,0.0175159235668789,0.165003837298542,0.192682926829268,0.0251716247139586,-0.0574088440651669,-0.0130391173520561,0.15615141955836,0,-0.0207006369426751
"2004-11",-0.246997703685495,-0.0902777777777778,-0.133989554037766,-0.113815789473684,-0.00283553875236298,0.00343938091143592,-0.000783699059561105,0.299999999999997,0.0021398002853068,0.000932835820895539,59.1,5.2,1.20000000000002,0.0630048465266559,0.0111768573307036,0.00889967637540456,-0.00194174757281562,0.0688575899843507,0.00724637681159424,0,0.108258928571429,0.0650205761316873,-0.0213414634146343,0.0422919508867667,0.0125348189415042,-0.00731707317073171
"2004-12",-0.220908891852619,-0.109758613575408,-0.0814196242171189,-0.0920564216778025,-0.014218009478673,-0.0111396743787489,0.000784313725490149,0.100000000000009,0.017081850533808,0.0149114631873253,49.8,4.40000000000001,-0.799999999999983,-0.00658561296859173,-0.0786736020806243,0.00882117080994371,0.00583657587548636,-0.0102489019033675,-0.0850228907782865,-0.0518064076346284,-0.0161127895266867,-0.0316846986089645,0.00103842159916945,-0.101439790575916,0.00481430536451155,0.0532350532350532
"2005-01",-0.239463249121086,0.0855156431054462,0.123989898989899,0.0907604251839738,0.00576923076923075,0.0060658578856152,0.000783699059561105,0,0.00909727081875422,-0.000918273645546419,29.1,2.90000000000001,-1.40000000000003,-0.00713921468638457,0.0571630204657729,0.0103338632750398,0.0193423597678917,-0.022189349112426,-0.0150107219442458,0.0503235082674336,0.0133060388945752,0.0478850758180369,-0.0134854771784233,0.00655498907501806,0.00342231348391508,-0.0326594090202177
"2005-02",-0.228388674630797,0.0279675491033304,0.0217928555380813,0,0.00860420650095617,-0.00516795865633068,0.00469851213782313,-0.200000000000003,0.0173370319001387,-0.010110294117647,30.2,2.90000000000001,0.100000000000023,-0.0112994350282485,0.0587449933244324,-0.00236034618410697,-0.00695762175838077,-0.00756429652042356,0.100145137880987,0.0609171800136894,-0.160606060606061,-0.00076161462300095,0.0410094637223974,0.0817655571635312,-0.00341064120054568,-0.00160771704180063
"2005-03",-0.362045244771077,0.125441329179647,0.16754617414248,0.170914542728636,0.0218009478672985,0.0380952380952382,-0.000779423226812348,-0.200000000000003,0.00749829584185435,-0.0232126276694522,37.1,3.19999999999999,0.5,0.00623376623376615,0.0952080706179066,0.00315457413249209,0.00254777070063694,0.00914634146341453,0.0323218997361479,0.096774193548387,0.0673886883273167,0.0259146341463414,-0.0595959595959596,0.0307692307692307,0.00547570157426436,-0.00885668276972629
"2005-04",1.77672526752566,-0.0223288429599557,-0.0229755178907721,0.00704225352112675,0.00927643784786647,0.00333611342785645,0,-0.200000000000003,-0.00947225981055488,-0.0104562737642586,54.3,4.40000000000001,1.5,0.0516262261228704,-0.0426021876799078,0.0031446540880502,0.00508259212198214,0.0568982880161129,-0.0134185303514377,-0.0347058823529413,-0.0124013528748592,-0.0185735512630015,0.00966702470461867,-0.00454250486696939,-0.00136147038801915,0.00649878147847294
"2005-05",-1.10718463973574,-0.0594563986409966,-0.0622590593677719,-0.0648442466624284,-0.00827205882352933,0.0199501246882794,0.00546021840873645,0.100000000000009,0.00683060109289624,-0.0163304514889528,27.6,2.19999999999999,-2.30000000000001,0.00540009818360354,-0.0222489476849069,0.00626959247648906,0.00316055625790135,-0.00476417341591229,-0.038860103626943,-0.0450944546008532,-0.0410958904109588,0.00757002271006812,0.0127659574468086,-0.0508474576271187,0.00817995910020453,0.0177562550443906
"2005-06",0.410685622563627,0.130844872566727,0.117163412127441,0.124405166553365,0.0120481927710843,0.00977995110024454,0.00387897595034903,0,-0.0359565807327002,-0.0107421875000001,19.7,1.90000000000001,-1.09999999999999,-0.013671875,0.11070110701107,0.00856697819314634,0.00378071833648397,-0.0153183341311633,0.0296495956873315,0.114231014677728,-0.127380952380952,-0.00225394440270466,0.00210084033613445,0.0377747252747254,0.00405679513184576,0.00713719270420299
"2005-07",-1.34265279583875,0.0470275066548358,0.0583256669733212,0.00665054413542943,0.0119047619047619,0,0.00309119010819159,0.299999999999997,-0.0197044334975368,0.00987166831194464,48.6,4.09999999999999,2.5,0.0232673267326733,0.0199335548172757,0.0131274131274131,0.00125549278091652,0.0403500243072437,0.0778795811518322,0.0337915234822452,0.0231923601637107,-0.0421686746987953,0,0.0900066181336863,0.00336700336700346,0.0228346456692914
"2005-08",2.77106261859581,0.101525423728813,0.11230876216968,0.125525525525526,0.0144796380090497,-0.00564971751412435,0.000770416024653331,0,-0.00287150035893757,-0.000977517106549364,74.5,6,2.80000000000001,0.0179003386550558,0.0304017372421284,0.00609756097560976,0.00125391849529777,0.0242990654205606,0.122040072859745,0.0166204986149585,0.0293333333333334,-0.0455974842767295,-0.0324947589098533,0.119004250151791,0.00469798657718123,0.00230946882217076
"2005-09",1.0749742118902,0.00923218956762595,-0.0167239762425758,0.191035218783351,0.0205173951828725,-0.0137987012987013,0.000769822940723586,-0.400000000000006,0.0151187904967602,0.0156555772994129,126.5,9.8,4.90000000000001,0.0931558935361216,0.0384615384615383,0.00303030303030316,0.00438321853475276,0.134580291970803,0.114177489177489,0.0534059945504088,0.016839378238342,0,0.0249187432286024,0.114487249050461,0.00400801603206435,0.0168970814132106
"2005-10",-1.51113078060965,-0.0507699344412259,-0.0694643140995072,0.0743727598566308,0.000874125874125831,0.00329218106995888,0.00461538461538447,-0.0999999999999943,0.0248226950354611,0.0260115606936417,89.9,7.2,-3.80000000000001,0.116521739130435,0.189751395230847,0.0234138972809668,-0.00187032418952626,0.133896260554885,0.0169985429820301,0.139679255043973,0.0815286624203821,-0.0222405271828666,-0.0496828752642705,0.0165530671859786,0.0192947438456419,0.017371601208459
"2005-11",2.27159293085044,-0.0632830067459043,-0.0563717116501536,-0.291909924937448,-0.0192139737991267,-0.00246103363412642,0.00535987748851463,0,-0.0110726643598615,0.0084507042253521,41.1,3.09999999999999,-4.80000000000001,-0.00272585669781922,-0.159061833688699,0.0250922509225093,0.00374765771392882,-0.0191489361702127,-0.14756446991404,-0.140717203812982,-0.0388692579505302,0.0286436394271272,0.00889877641824244,-0.150383141762452,0.0117493472584858,0.0200445434298442
"2005-12",-0.619226474469597,0.0186899862825789,0.0293265749456915,0.0170789163722027,0,-0.00493421052631571,0,0,0.00559832050384879,0.0139664804469273,36.8,3.09999999999999,-0.300000000000011,-0.0226474033580633,0.0182555780933065,0.00431965442764581,0.000622277535781146,-0.0607375271149675,0.0661064425770308,0.0401479133650291,0.0110294117647058,0.045864045864046,-0.0407938257993385,0.0653889515219841,0.00516129032258061,0.0880640465793303
"2006-01",-1.95572609208973,0.102339673455647,0.107808652831516,0.0515344528083381,0.01246660730187,0.0057851239669422,0.00609291698400605,0,-0.0104384133611691,-0.0505050505050505,62.4,4.69999999999999,2.20000000000002,0.0127846584099081,0.0278884462151394,0.0193548387096774,0.00559701492537301,0.033487297921478,0.0662112454019967,0.00711020822752673,-0.056969696969697,-0.0892717306186375,-0.0413793103448276,0.0396825396825398,0.0353016688061618,-0.0889632107023413
"2006-02",1.02727689334317,-0.0589402962284317,-0.0441339895221464,-0.0341409691629956,-0.0079155672823219,-0.00739523418241583,0.00605601816805468,0.200000000000003,-0.0239099859353022,-0.00870406189555128,49.5,3.89999999999999,-1.59999999999999,-0.0414201183431953,0.00726744186046502,0.0133614627285514,-0.00123685837971543,-0.0696461824953445,-0.115820601281419,0.00806858295511859,-0.0591259640102827,0.0137575236457439,-0.0275779376498803,-0.107888040712468,0.00309981401115933,-0.0220264317180616
"2006-03",-2.68558286730813,0.0171994158688948,0.0307257930576317,0.0689851767388825,-0.000886524822695023,-0.0008278145695364,0.00451467268623018,0.299999999999997,-0.00144092219020187,-0.00780487804878049,42.6,3.7,-0.600000000000023,-0.0300411522633746,-0.0298220298220299,-0.0013879250520471,0.00247678018575859,-0.0464371497197759,0.0752508361204014,-0.0275137568784393,0.0109289617486339,0.00169635284139091,0.00863131935881634,0.0798630918425556,-0.000618046971569974,-0.00225225225225212
"2006-04",0.409543856375691,0.107672675067794,0.132130196583951,0.106133333333333,0.0212954747116236,-0.004142502071251,0.00299625468164799,0,-0.0129870129870129,-0.00294985250737456,59.8,4.7,1.5,-0.0250318201103096,0.0783341596430343,0.0118137595552466,0.00123533045089563,-0.0298068849706129,0.0756868843960601,0.0823045267489713,-0.077027027027027,-0.0313293818797629,0.102689486552567,0.0993132593766508,0.00185528756957343,-0.00150489089541017
"2006-05",-1.75308698152155,0.0201612903225807,-0.00683176771989757,-0.00192864030858242,0.0182450043440487,0.00582362728785357,0.00298730395817781,0,-0.00657894736842113,-0.00788954635108496,92.6,6.5,2.59999999999999,-0.0078328981723238,0.04,-0.00274725274725274,0.0024676125848242,-0.0138468195586325,0.00385542168674702,0.0299429657794676,0.0248901903367498,-0.0410839160839161,-0.131929046563193,-0.00576645843344537,-0.00555555555555554,0.00678221552373781
"2006-06",0.694982752180697,0.00155279503105588,-0.0174835196331327,0.00531400966183582,0.000853242320818959,0.0264681555004134,-0.000744601638123732,0.199999999999989,0.0228108903605593,0.00695825049701781,93.3,6.59999999999999,0.400000000000006,-0.0333333333333333,0.0282935455349249,0.0130853994490359,0.00430769230769235,-0.0447564721369023,0.0748919827172347,0.0364559298569451,0.144285714285714,0.000911577028258836,0.251596424010217,0.0604156597390044,0.00124146492861588,0.0119760479041915
"2006-07",-0.142062707607551,0.0487667371388301,0.0745332555425904,0.0350792888034599,0.00767263427109977,0.0193392425463337,0.000745156482861553,-0.199999999999989,0.0071942446043165,-0.00691016781836129,84.1,6.10000000000001,-0.799999999999983,0.000907441016333888,-0.0283748925193464,0.000679809653296948,-0.00674019607843135,0.00229673863114388,-0.0218847699866012,-0.0289403383793411,-0.00374531835205993,-0.0391621129326047,-0.00204081632653064,-0.000455788514129418,0,-0.0170118343195265
"2006-08",-0.86303439627103,-0.0184115038301302,-0.00597258042622506,-0.00974930362116988,0.0050761421319796,0.00948616600790508,0.00223380491437064,0.200000000000003,-0.00928571428571434,0.0656063618290259,60.4,4.5,-2.00000000000003,0.00951949229374427,0.0407079646017698,-0.00679347826086951,-0.00925354719309068,0.0256645279560037,0.0333333333333334,0.0398899587345256,-0.0100250626566416,0.0312796208530806,0.20961145194274,0.0104879160966711,-0.00929944203347799,0.0233258088788562
"2006-09",-3.73171538885824,-0.126506024096386,-0.153898675406254,-0.151429910923582,-0.0218855218855218,-0.00469851213782313,0.00371471025260028,-0.400000000000006,0.0115356885364097,0.021455223880597,-38.8,-3.19999999999999,-8.69999999999999,0.00538841490794795,-0.165391156462585,0.00889192886456924,0.00560398505603987,0.00625558534405712,-0.184710561201944,-0.115079365079365,0.0379746835443038,0.0229779411764706,-0.0912933220625528,-0.184115523465704,0.00688360450563197,0.0382352941176469
"2006-10",-0.0520029883293619,-0.0769592476489027,-0.0669786959328599,-0.0392265193370166,-0.0249569707401033,0.010228166797797,-0.00518134715025897,-0.200000000000003,-0.0106913756236636,-0.0301369863013699,-59.3,-4.59999999999999,-1.79999999999998,-0.0687807056721751,-0.0371879775853287,-0.016271186440678,0,-0.0905861456483125,-0.0238482384823848,-0.0543099152964622,0.0170731707317073,0.0575022461814916,0.0111627906976743,-0.043141592920354,0,0.129603399433428
"2006-11",-0.304384404851919,0.00322635421973172,0.0164331430548348,-0.00345025876940774,0.00441306266548991,0.044392523364486,-0.00297619047619047,-0.299999999999997,0.00144092219020164,-0.0150659133709982,-13.1,-1,3.80000000000001,0.0287769784172662,0.035978835978836,-0.00758097863542384,0.00804953560371513,0.0810546875,0.0360910605219322,0.048472075869336,-0.0263788968824941,-0.0518266779949024,-0.0745170193192273,0.0439306358381502,-0.000621504039776233,0.0752351097178683
"2006-12",-2.22832560204535,0.048747461069736,0.0631381892443839,0.0444316214656664,0.0114235500878734,0.0238627889634602,-0.0029850746268657,-0.0999999999999943,0.000719424460431606,-0.00286806883365198,17.7,0.800000000000011,2.89999999999998,0.0223776223776224,0.0643513789581205,0.00694444444444442,0.00491400491400484,0.0176151761517616,0.0246516613076098,0.0482412060301507,-0.0357142857142858,0.00806451612903225,0.150099403578529,0.0332225913621262,0.00310945273631846,-0.253061224489796
"2007-01",-1.64528311293358,-0.120238863783086,-0.140707539619017,-0.0861878453038675,-0.0121633362293657,0.00582665695557161,0.010800898203593,0.0949999999999989,0.0222861250898634,0.022051773729626,-5.38599999999997,-0.908999999999992,-2.14099999999999,-0.0127678978568172,-0.0619001919385797,0.00965517241379321,0.00122249388753071,-0.0213049267643143,-0.032949790794979,-0.0623202301054651,0.016602809706258,0.0142222222222221,-0.0734658599827139,-0.0305466237942121,0.00433973961562306,0.0858704137392663
"2007-02",-5.47250497363491,0.0875068794716567,0.072280178837556,0.0519951632406288,0.00351802990325401,0.0282404055032586,-0.00155506024007179,-0.0100000000000051,0.0267229254571029,-0.00844277673545957,-1.87900000000002,-0.573999999999998,0.509999999999991,0.0152424942263281,0.0782608695652174,0.0245901639344261,-0.00183150183150194,0.0117913832199545,0.0421849648458625,0.072597137014315,0.0766331658291459,-0.00350569675723045,0.135261194029851,0.0348258706467661,0.0092592592592593,0.0438533429187635
"2007-03",1.93073783766276,0.0195681511470984,0.0780055594162612,0.0609195402298852,0.0157756354075373,0.0211267605633803,-0.00522127372379166,-0.350999999999999,0.0123287671232877,0.0132450331125826,24.481,0.612000000000009,1.97800000000001,0.0282074613284804,0.02988614800759,-0.014,-0.00672782874617739,0.0336172120125504,0.0659055526725481,0.0123927550047664,-0.073512252042007,-0.0246262093227793,-0.0320460147904684,0.0726495726495728,-0.00183486238532116,0.00895316804407731
"2007-04",-0.835069927957479,0.058570483123759,0.0876712328767122,0.102925243770314,0.0138050043140638,-0.0144827586206896,0.00477152591907792,-0.112999999999985,0.0128552097428956,0.00373482726423902,12.455,-0.0510000000000019,-1.364,0.0106194690265486,0.0327038231229848,0.00540906017579434,0.00985221674876846,-0.00216825672159582,0.0671859785783835,0.0263653483992468,0.030226700251889,0.00270513976555442,-0.0101867572156197,0.0677290836653386,0.00551470588235303,0
"2007-05",-3.12676232510766,-0.00812753985620496,-0.00414876277967113,0.00392927308447932,0.00936170212765952,-0.000699790062981043,0.00598802395209574,-0.217000000000013,-0.00601202404809609,0.0158139534883721,17.149,0.885000000000005,0.229000000000013,0.00656742556917678,-0.02007136485281,0.0215198386012105,0.00182926829268304,0.00521512385919176,0.0305656934306571,0.0105504587155965,-0.0391198044009781,0.0314748201438848,0.0214408233276158,0.0405783582089552,0.00914076782449724,0.00819112627986351
"2007-06",-0.282935641068727,0.0635045698077528,0.0571343550066954,0.0269080234833661,0.0118043844856661,0.0273109243697478,-0.00416740426034101,-0.132999999999996,-0.000672043010752854,0.0137362637362637,12.753,0.591000000000008,-0.510000000000019,0.0147890387124836,-0.0127446517979062,0.00131665569453587,0.00121728545343869,0.0328577604842195,-0.00044267374944662,-0.0544711756695415,0,-0.00871839581516998,-0.0906801007556675,-0.0067234424025101,0.00241545893719808,0.0182802979011512
"2007-07",-2.11781006503017,0.09823677581864,0.0827586206896553,0.0181038589804667,0.0125,0.0156782549420587,0.00633281732599578,0.453000000000003,-0.0242098184263617,0.00361336946702795,-7.20799999999997,-0.478999999999999,-1.648,0,0.0857538035961272,-0.00525969756738975,0.00121580547112465,-0.0171619924654667,0.037201062887511,0.0523283725396062,-0.00381679389312972,0.0219876868953386,0.0720221606648199,0.0433212996389891,-0.00240963855421694,0.0465425531914894
"2007-08",2.13649966718903,-0.0237452779276849,-0.0802027817496426,-0.0210575573233505,-0.00329218106995888,0.0100671140939597,0.00403338583604418,0.0789999999999935,0.0020675396278429,0.0144014401440145,-24.074,-1.682,-1.81099999999998,-0.0672953279039864,-0.0832271762208068,0.00727032385988102,0.00971463266545247,-0.0600511073253834,-0.0717335610589239,-0.0716240875912408,-0.0280970625798213,0.0197934595524956,-0.0568475452196382,-0.0653114186851211,0.00241545893719808,0.0095298602287166
"2007-09",-0.462466642492744,0.104477611940299,0.0905879027699266,0.0826959847036328,0.0057803468208093,0.0418604651162791,8.06368847774408e-05,0.0739999999999981,-0.00275103163686385,0.0026619343389529,24.747,1.776,3.95599999999999,0.0427389705882353,0.0819823992589161,0.00918635170603688,0,0.010421386497508,0.0561177552897885,0.088943488943489,-0.0328515111695138,-0.0101265822784811,-0.0191780821917807,0.053678852383156,0.00120481927710836,-0.0037759597230963
"2007-10",-0.183793311406917,0.0735735735735734,0.0669949462226254,0.0472406181015452,0.0147783251231526,0.0382653061224489,0.000645043063954409,0.114000000000004,-0.00275862068965527,-0.011504424778761,64.166,4.41499999999999,3.62799999999999,-0.00661084178052007,0.0410958904109588,0.00390117035110538,0.00300661455201445,-0.00672645739910316,0.0383275261324043,0.0776173285198556,-0.0706521739130433,0.0315430520034101,0.0670391061452513,0.0346947738252086,0.00120336943441646,0.00442198357548951
"2007-11",1.89049318438903,0.104545454545454,0.12229778965266,0.126897133220911,0.0315533980582525,0.0135135135135134,0.00643162189681568,0.515000000000001,-0.00553250345781453,0.0107430617726052,102.38,7.46299999999999,3.739,-0.00976042590949433,0.14514802631579,0.00582901554404147,0.00359712230215825,0.0103837471783297,0.141359060402685,0.117671691792295,-0.043859649122807,-0.0363636363636364,0.0375218150087262,0.172750424448217,0.00300480769230771,0.0276729559748428
"2007-12",-0.638794347267517,-0.0324997362034399,-0.0160155827291417,-0.0269360269360269,-0.00156862745098041,0.0260606060606061,0.00342817215101432,0.138999999999996,0.00556328233657855,0.00974313551815764,85.835,6.5,-1.27199999999999,-0.0120967741935484,0.00933572710951536,0.00128783000643917,-0.00119474313022705,-0.00536193029490628,-0.0518191841234841,0.0146122143124767,0.0596330275229355,0.0531732418524871,0.0925147182506307,-0.0770901194353963,0.00359496704613527,-0.0208078335373317
"2008-01",2.29702912508025,0.0139600828879922,0.0137468382272077,0.00153787004998085,0.0149253731343284,0.0484347312463083,0.00679665172418797,0.179000000000002,0.00968188105117562,0.00964912280701746,94.652,7.581,0.726999999999975,-0.00634920634920633,0.0643898968338668,-0.00192926045016084,0.0113636363636365,0.000449236298292854,-0.00310077519379848,0.070162481536189,-0.0952380952380951,-0.0561889250814331,0.0577367205542725,0.0294117647058822,0,-0.0125
"2008-02",-0.668774784024926,0.0260299021189632,0.0304838359730959,0.0472168905950097,0.00232198142414863,0.0456338028169014,0.00528101787476865,-0.192000000000007,-0.00205479452054802,0.00695047784535197,89.208,7.179,-0.565999999999974,0.032405294386125,0.0250668449197862,-0.00837628865979367,0.00768775872264937,0.0363718006286484,0.0544323483670295,0.0106970324361628,0.119617224880383,0.0310612597066435,-0.049490538573508,0.0213333333333334,-0.00358208955223882,0.0392405063291139
"2008-03",-0.39646717708208,0.105461788447426,0.0910622170754818,0.145161290322581,0.0308880308880308,0.046875,-0.000938852736289908,-0.0829999999999842,0.00823610157858634,0.0215703192407248,83.54,6.55999999999999,-0.414000000000016,0.0309460654288241,0.0929246820997718,0.0207927225471085,0.00469483568075102,0.042894280762565,0.0114306784660767,0.093888699214749,-0.0569800569800569,0.0125523012552302,0.0543644716692189,0.0149198060425215,0.010784901138406,0.0347137637028017
"2008-04",-0.324708317651487,0.067614983404457,0.0523928984947897,0.0771446862996159,0.0284644194756556,-0.0195573854863613,0.0011405944003271,0.299999999999983,-0.00544588155207637,0.00844594594594605,77.445,6.02200000000001,-0.492999999999967,0.0647512864493998,-0.00566825775656321,0.0101845957988542,0.0011682242990656,0.0519318653926049,-0.0452059788552681,-0.0087390761548064,0.0755287009063443,-0.0553719008264463,-0.0595497458242555,-0.0341786108048512,0.00948429164196818,0.035314891112419
"2008-05",0.455302477686073,0.113874578077811,0.125882460804988,0.110846953937593,0.028404952658412,0.00157480314960634,-0.00970908569790763,-0.0679999999999978,0.0123203285420945,0.0150753768844221,85.833,6.488,0.793999999999983,0.0523560209424083,0.115811581158116,0.00441083805923137,0.00583430571761956,0.0639810426540284,0.0702558228331425,0.106738035264484,0.206460674157303,0.00174978127734038,0.023938223938224,0.0757229832572297,0.010569583088667,-0.0011370096645823
"2008-06",-0.411494706014868,0.0676236044657097,0.0775244299674267,0.0374531835205993,0.0304532577903684,0.0230607966457022,0.0048912846857927,0.105000000000004,0.0128465179175119,0.00247524752475248,134.217,9.029,4.142,0.044776119402985,0.0639956977682172,-0.0181932245922208,-0.00116009280742468,0.0452858203414999,0.0984659293613983,0.094167852062589,-0.0488940628637952,0.0724890829694322,0.0120663650075414,0.0894941634241246,0.0023242300987798,-0.0324416619237335
"2008-07",1.97809464567683,-0.00380938153570354,0.0030229746070134,0.00206291903042799,0.0137457044673539,0.0665983606557377,-0.00152648670444477,0.00499999999999545,0.0440587449933243,0.00329218106995888,147.802,9.941,1.78299999999999,0.0542124542124542,0.0371493555724034,0.0178913738019171,0.0116144018583042,0.0571732954545454,0.0194868463786944,0.0410816432657306,-0.0110159118727051,0.0439739413680782,-0.0842026825633382,0.0217532467532466,0.00985507246376804,0.0117647058823529
"2008-08",-2.80183549917094,-0.125215565719427,-0.146775165762508,-0.158260422027792,-0.0305084745762711,-0.096061479346782,-0.00376435973433153,-0.0799999999999983,0.0230179028132993,-0.000820344544708806,128.365,8.83800000000001,-1.29999999999998,-0.0528144544822793,-0.187378167641326,0.00816070307595718,0,-0.0712126301645952,-0.0226186683657215,-0.197552447552447,0.180693069306931,0.0553822152886116,-0.0138323840520749,-0.0200190657769305,0.00861079219288174,0.00872093023255816
"2008-09",-3.24896918983314,-0.107654067026656,-0.141381137407277,0.0317945582390706,-0.0363636363636363,0.000531349628055455,0.000774537268272146,0.178000000000011,-0.014375,0.00246305418719217,108.673,8.292,-1.96200000000002,-0.0355832721936905,0.0119940029985008,-0.00124533001245319,0.00287026406429391,-0.0462929475587703,0.036179921773142,-0.00373482726423902,-0.0786163522012578,-0.0443458980044346,-0.0305280528052806,0.0447470817120623,-0.00056915196357421,-0.00115273775216129
"2008-10",0.583285687890498,-0.264143694169628,-0.263807466831225,-0.314074074074074,-0.0595065312046446,-0.0839086563993627,-0.000535246719805427,-0.452000000000012,-0.0209258084971464,0.00163800163800176,44.612,3.191,-5.81099999999998,-0.0509699505515404,-0.157333333333333,0.0155860349127181,0.00915855752718953,-0.074706105422829,-0.236552374960679,-0.109653233364574,-0.0534698521046644,-0.0843000773395205,-0.0612765957446809,-0.243637492240844,0.0130979498861048,-0.0276976341604155
"2008-11",-0.869757347976865,-0.251925336118,-0.267253422743783,-0.187904967602592,-0.0740740740740741,-0.0689855072463769,0.00510204081632648,-0.544999999999987,-0.0123056994818653,0.00327064595257576,-102.374,-7.151,-12.451,-0.03687374749499,-0.233473980309423,-0.00920810313075504,-0.000567214974475427,-0.0266393442622951,-0.294602389781623,-0.277894736842105,-0.137019230769231,-0.0067567567567568,-0.0344514959202176,-0.315551908083709,0,-0.0931750741839762
