"","LFESEETTCAM647S","LFEASETTCAM647S","LFEACNTTCAM647S","CANPROCONMISMEI","CANPRINTO01GPSAM","CP0430FRM086NEST","CP0432FRM086NEST","CP0440FRM086NEST","FRAPREND401IXOBSAM","FRALOCOBPNOSTSAM","FRALOCOBPORSTSAM","FRAPROCONMISMEI","FRAPRCNTO01GPSAM","SERVTRFRM086NEST","CP1260FRM086NEST","BVDEFT02FRM460S","DEUBRODFT02STSAM","BVEMTE02DEM460S","BCEMFT02DEM460S","CP0410DEM086NEST","CP0444DEM086NEST","DEUPERMITMISMEI","DEUPRINTO01GPSAM","DEUPROCONMISMEI","DEUPRCNTO01GPSAM","DEUCPHPSE01IXOBM","CP1200DEM086NEST","CP1120DEM086NEST","DEUCP120000GPM","CP1260DEM086NEST","SERVCODEM086NEST","LFESEETTJPM647S","GBRCP040200IXOBM","GBRPRMITO01IXOBSAM","GBRLOCOBPNOSTSAM","GBRPREND401IXOBM","GBRCP040400IXOBM","GBRCPHPSE01IXOBM","GBRCPGRSE01IXOBM","GBRCPGRLH02IXOBM","A132RC1","ASPNHSUS","AUTHNOTT"
"2004-05",-0.000156236050352643,0.00142895568556245,0.0128949065119277,0.00847466066502611,1.34714110521978,0.0799999999999983,2.62,-0.27000000000001,0.00780121352211083,0.00136317135579467,0.148,0.00177777777777788,0.00177777777777778,0.0100000000000051,0.75,-0.00299999999999999,-0.261,-0.033,-0.021,0,1,-0.0902564102564102,0.0109223300970873,0.00412371134020595,0.024316019032514,1.59999999999999,-0.200000000000003,0.699999999999989,-0.00113444801630861,0,-0.00330578512396695,-0.000372439478584785,0.199999999999989,0.507069408740358,0.00053937475014898,-24.1770102536424,3.2,0.200000000000003,0.200000000000003,1.8223863904597,0.0140462889066242,-0.033048644634237,-4.59999999999999
"2004-06",0.00302847660929673,0.00120868236834593,0.00859325270528322,-0.00127384761227567,-4.41192077639097,-0.0499999999999829,2.57000000000001,0.110000000000014,-0.015194954128446,0.000812592697319925,0.138,-0.000798580301685892,-0.000798580301685804,-0.200000000000003,0.790000000000006,-0.038,-0.307,0.011,0.015,0,0.900000000000006,-0.0800450958286359,-0.00720288115246091,-0.0123203285420938,-0.0299847053821336,1.60000000000001,0,0.5,0,0,-0.00248756218905466,-0.00502980625931448,0.400000000000006,0.319829424307038,0.00013932056703192,-29.1419320021584,3.2,0,0.100000000000009,1.920293537078,0.0039576353129005,0.010752688172043,21.3
"2004-07",-0.00142435347705461,-0.00109823778944018,0.012306721363206,0.00985772056278966,-1.46272457073748,0.00999999999999091,2.59999999999999,0.439999999999998,-0.00329936923823115,0.000237519544737719,0.118,-0.00701536275641601,-0.00701536275641616,0.25,0.740000000000009,0.045,-0.286,0.037,-0.00900000000000001,0.0999999999999943,0.900000000000006,-0.0637254901960783,0.0120918984280532,0,0,1.60000000000001,0.0999999999999943,-0.399999999999991,0.00109649122807017,0,0,0.00243400112338521,0.600000000000009,0.0151857835218085,-0.000195090203641834,-25.7960064759853,3.2,0.100000000000009,-1.4210854715202e-14,1.9385808661747,0.0105942168566757,0.0607902735562309,5.09999999999997
"2004-08",-0.000794912559618388,1.67854235382237e-05,0.00509143807148793,0.00264353411138041,-1.79693934104337,0.0300000000000011,2.65000000000001,0.159999999999997,0.003602375620676,-0.000211742933760362,0.129,-0.0165444464317653,-0.0165444464317651,-0.179999999999993,0.730000000000004,-0.02,-0.321,0.002,-0.01,0,0.900000000000006,0.0615183246073296,-0.00955794504181604,-0.0155925155925165,0.01237276888193,1.7,-0.0999999999999943,-0.699999999999989,-0.00111358574610244,0,-0.000831255195344882,0.00298841987299214,0.599999999999994,0.0716104392106953,-0.000464389662988007,-25.0404749055585,3.2,0.0999999999999801,0.100000000000009,2.04210505875331,0.00651595744680833,-0.0250716332378224,-9
"2004-09",0.00455765470375247,0.00521178652656662,-0.00496226610151973,0.00715778372361076,-0.0640180405465166,0.109999999999999,2.77999999999999,-0.019999999999996,0.00717889018238527,-0.000638859553066529,0.127,0.030644721287624,0.0306447212876238,-0.120000000000019,0.719999999999999,-0.03,-0.326,-0.013,-0.0269999999999999,0,0.900000000000006,-0.0419235511713932,-0.00241254523522314,-0.00211193241816254,-0.00608018638641659,1.59999999999999,-0.199999999999989,0.599999999999994,-0.00335409795720447,0,-0.000831946755407764,-0.00465549348230909,0.799999999999997,0.025839025839024,-0.000780008148296374,-35.6179168915276,3.2,-0.299999999999997,-0.0999999999999943,1.9357110560962,0.0030166908882725,-0.0110213078618663,11.4
"2004-10",0.000740126709692701,-0.000834905739142022,0.024,0.00168704369830919,-1.18921290076826,0.0600000000000023,2.88,0.0100000000000051,0.016663455981502,-0.00100208241718425,0.103,-0.00017646020822315,-0.000176460208223026,0.210000000000008,0.700000000000003,0.02,-0.301,0.017,0.00399999999999995,0,0.900000000000006,0.0334620334620335,0.0120918984280532,-0.00423280423280392,0.00564861869209696,1.7,-0.600000000000009,-0.200000000000003,-0.00548378732695049,-0.00141643059490082,0,0.00112254443405058,0.900000000000006,0.146786334684423,-0.00106173607080717,-37.7765785213164,3.2,0.0999999999999943,0.0999999999999943,2.01777848703371,0.00294175759039317,0.075780089153046,-21.7
"2004-11",-0.000421560216548822,0.00339254976018188,0.00162337662337664,0.00204233736315862,-1.1137449418589,-0.0500000000000114,2.81,-0.0100000000000051,0.00691615348176833,-0.00123724561020899,0.095,0.00591246028944581,0.00591246028944575,0.219999999999999,0.679999999999993,-0.00600000000000001,-0.269,0.006,0.012,0,0.900000000000006,0.0273972602739727,-0.0167264038231781,-0.00637619553666413,-0.000388171584567319,1.59999999999999,0.299999999999997,0.700000000000003,0.00219780219780218,0,-0.00166527893422141,0.000747523827322016,0.900000000000006,0.0262559959606168,-0.0013214727356633,-35.8337830545065,3.2,0.200000000000017,0.0999999999999943,2.1142221080637,-0.00210134617489333,-0.0220994475138122,36.8
"2004-12",0.00233805630572315,8.32778147907831e-06,0.0110413290113451,0.00956299988408493,4.07444902534042,-0.019999999999996,2.77,0.519999999999996,-0.00310500564546556,-0.00149226932989532,0.149,-0.0270199140275462,-0.0270199140275462,-0.170000000000002,0.670000000000002,0.076,-0.242,-0.004,-0.014,0,0.900000000000006,-0.0812121212121213,-0.00486026731470226,0.0171122994652411,-0.009996134269699,1.7,0,0.599999999999994,0,0,-0.00333611342785656,0.000373482726423902,1.10000000000001,-0.142435424354243,-0.0014583918629798,-50.7285483000538,3.2,0.0999999999999943,0.100000000000009,2.2347779887761,0.00399219109873017,0.00388418079096042,6.20000000000002
"2005-01",0.000383845989178511,-0.00035809162148881,0.00430818555254975,-0.000918537229461336,22.3319722608408,0.0600000000000023,2.86,0.0899999999999892,-0.0187824445493171,-0.00192168980200613,0.085,0.0566224867009286,0.0566224867009286,-0.109999999999999,1.22,-0.039,-0.307,-0.013,0.016,1.4210854715202e-14,0.600000000000009,0.197889182058048,0.0305250305250306,0.0168243953732914,0.0744979046597036,1.19999999999999,0.299999999999997,1,0.00105767737928879,0.000709219858155974,0.00502092050209191,-0.00056001493373159,1,-0.248995983935742,-0.00147024629597736,-46.1953588774957,3.2,0.0999999999999943,0.0999999999999943,2.32891445319029,0.00222848528544262,-0.00457263454097789,-14
"2005-02",0.000221364639212629,0.00442359919358859,-0.013268156424581,0.00440537072152303,-1.78522119346813,-0.0999999999999943,2.75,-0.199999999999989,0.0377068103116627,-0.00193052544235006,0.062,-0.0433484085672838,-0.0433484085672839,0.159999999999997,1.41,-0.028,-0.224,-0.012,-0.011,-1.4210854715202e-14,0.700000000000003,-0.0605726872246696,-0.015402843601896,-0.118924508790072,-0.162492973520362,1.19999999999999,-0.299999999999983,0.900000000000006,-0.00221345221681489,0,0,-0.00186776242062014,0.800000000000011,-0.225744843391902,-0.0015198805795793,-40.474905558554,3.2,0,-0.200000000000003,2.09363949354609,0.00272491443768663,0.0215547703180212,-10.8
"2005-03",-0.000848376649723703,-0.000945516675098901,0.00727934485896276,0.00346116440054134,0.0308353567013444,-0.0300000000000011,2.76000000000001,-0.0499999999999972,-0.0330923248053399,-0.00154251647882375,0.057,0.000713584872000794,0.000713584872000635,-0.0499999999999972,1.42,0.027,-0.333,0.007,0.019,0,0.799999999999997,-0.0703399765533411,0.0132370637785803,-0.0739436619718316,-0.0719555904012546,1.2,0,0.899999999999991,0,0,0,0.00187125748502992,1,-0.0715342871238294,-0.00155898863316251,-38.3162439287643,3.2,0.100000000000009,0.100000000000009,2.20690310489201,0.000739162572285679,0.00172950536146654,16.1
"2005-04",0.0018680134083493,0.00222489726453867,0.0195724179464016,0.00806719814520984,-2.21676929920824,-0.0499999999999972,2.73,0.179999999999993,0.00584795321637399,-0.000916700221586741,0.02,0.0331580354755325,0.0331580354755327,-0.179999999999993,1.44000000000001,0.003,-0.346,0.011,0.0570000000000001,0.100000000000009,0.700000000000003,-0.0504413619167717,0.00712589073634184,0.140684410646388,0.174548952479057,0.799999999999997,-1.4210854715202e-14,-0.799999999999997,0.00108932461873638,0,0,0.0057900635039223,1,0.220510095642932,-0.00143766331500117,-22.0183486238536,6.90000000000001,0,0,2.1606089272838,0.00649548140424061,-0.00172651933701662,5.80000000000001
"2005-05",0.000943319748546223,0.00111826246862656,-0.0107304587517227,0.00520312941841761,-0.331077821805128,-0.0200000000000102,2.70999999999999,-0.0299999999999869,0.00476553564620597,-0.000161990699484749,0.072,0.00422741782417391,0.00422741782417404,-0.239999999999995,1.47,0.001,-0.304,0.024,0.00699999999999995,-1.4210854715202e-14,0.700000000000003,0.107569721115538,-0.0129716981132074,0.0244444444444443,0.0203207331042381,1.5,0,2.7,-9.55555900629998e-06,0,-0.00499583680266436,0.00297121634168995,1.2,0.0774923813669997,-0.00115425953064363,-15.7582298974635,6.90000000000001,0.199999999999989,0.0999999999999943,2.2522189164261,0.00328074075672879,-0.00588031822898649,-9.80000000000001
"2005-06",0.000427038926807066,-0.000512998725777369,0.0206985769728332,-0.00355394685020927,-1.78013174191352,0.019999999999996,2.65000000000001,0.0199999999999818,0.000569151963572878,0.000235990694837263,0.072,0.000859106529209619,0.000859106529209527,0.179999999999993,1.47,0.034,-0.249,-0.003,-0.003,0,0.799999999999997,-0.0539568345323741,0.0215053763440859,0.00108459869848221,0.0134049272405759,1,-0.0999999999999943,0.600000000000009,0.00108695652173899,0,-0.000836820083681911,-0.00314756526569149,1.3,0.0278787878787883,-0.000730357013630112,-9.9298434970319,6.90000000000001,-0.0999999999999943,0,2.27531364737861,0.00546436331562061,-0.0271398747390397,-6.90000000000001
"2005-07",0.00275984898106385,0.00522368290340736,-0.0302232621624257,0.00784845148358415,-1.43806454988806,-0.0699999999999932,2.63,-0.0799999999999983,-0.019340159271903,0.000427540416016114,0.085,0.0117596566523606,0.0117596566523606,-0.480000000000004,1.39999999999999,0.004,-0.267,-0.003,0.005,1.4210854715202e-14,0.799999999999997,0.0126742712294043,0.0152046783625731,0.00975081256771415,0.00975081256771392,1.09999999999999,-0.0999999999999943,1.5,-0.00326804388822204,0,0,0.000928677563150071,1.5,-0.0393081761006295,-0.000288011175803682,-8.4187803561791,6.90000000000001,0.299999999999997,0.200000000000003,2.4669677229992,0.0106767657316473,0.0346924177396279,-10.8
"2005-08",0.00223115990957923,0.000840010870728936,0.0407157937066451,-0.00171806866672308,1.980201006469,0,2.56,0.200000000000017,0.0267788089713841,0.000549342822890431,0.07,0.00797488758802078,0.00797488758802076,0.349999999999994,1.38,-0.00100000000000003,-0.216,0.007,0.0120000000000001,-0.0999999999999943,0.799999999999997,0.00750938673341661,-0.0288018433179723,-0.00214592274678105,0.0134465928457345,1.09999999999999,0.0999999999999943,1.59999999999999,0.00108813928182807,0,-0.00167504187604695,-0.000371126368528429,1.80000000000001,-0.0519639934533551,2.13773337545131e-05,-7.98704803022129,6.90000000000001,0.100000000000009,0.0999999999999943,2.628601157362,0.00338724701498849,0.0197027307293467,17.5
"2005-09",-0.0026216350801137,0.000814620378674968,0.0100463678516227,-0.00367588600076685,-0.795842024621577,-0.0300000000000011,2.47000000000001,-0.0500000000000114,-0.0145937294040112,0.00086559189579849,0.04,-0.0125410318996718,-0.0125410318996719,0.200000000000017,0.960000000000008,-0.017,-0.19,0.012,0.046,0.0999999999999943,0.799999999999997,0.0472049689440994,0.0284697508896797,-0.0107526881720437,-0.00864075575388027,1,-0.100000000000009,1.5,-0.00761702938235149,-0.000708717221828414,-0.00503355704697994,0.0111379246333767,1.89999999999999,0.0910660336642231,0.000270533900008196,-6.26011872638959,6.90000000000001,0,0.100000000000009,2.75062463216031,0.00535910203392675,0.015593220338983,-8.5
"2005-10",0.00217330650964032,0.00369158417469651,0,0.00393353360871229,-0.530327862091893,0.0700000000000074,2.55,-0.0100000000000051,-0.0296197210013384,0.00142434012494852,0.075,-0.00809751108080459,-0.0080975110808045,0.109999999999999,1.98,-0.02,-0.184,-0.006,-0.01,-0.100000000000009,0.799999999999997,-0.0403321470937128,0.0196078431372551,0.0282608695652169,0.0324936737980215,1.19999999999999,0.400000000000006,0.200000000000003,0.0065645514223193,0,-0.00590219224283295,-0.00018358729575918,1.89999999999999,0.0751582278480987,0.000454288324245322,-12.1964382083108,6.90000000000001,-0.0999999999999943,-0.100000000000009,2.6737436161128,0.00602308499475335,-0.0200267022696929,0
"2005-11",0.00263015224112406,0.00294895844426057,0.0192234123947974,0.00575094212588456,8.25279711988646,0.0600000000000023,2.59,0.0200000000000102,0.050610476565581,0.00185674336648578,0.066,0.0134055168857954,0.0134055168857952,-0.0700000000000074,2.09999999999999,-0.00699999999999999,-0.227,-0.006,-0.019,0,0.799999999999997,0.0716934487021013,-0.0113122171945701,-0.0295983086680757,-0.0232221131314129,1,0,0,0.00107730697250361,0,-0.0067854113655641,-0.00734484024972459,1.90000000000001,-0.0474613686534202,0.000626496434758428,-5.8283864004317,6.90000000000001,-0.200000000000017,-0.199999999999989,2.46432643557939,0.00289963910966495,0.0027247956403269,-12.6
"2005-12",0.000358048416914558,-0.000334866094399588,-0.00806981326827438,0.00565297431987632,-0.124409265029193,-0.0500000000000114,2.54000000000001,-0.390000000000001,-0.00796626054358307,0.00211539288691465,0.132,-0.0145001271940982,-0.0145001271940981,0.290000000000006,2.09,-0.022,-0.214,0.023,-0.014,0.100000000000009,0.799999999999997,0.0622837370242213,-0.0022883295194509,0.0337690631808278,0.0166567637155872,1,0,1,-0.00108813928182807,0,-0.00426985482493591,0.00258971513133566,2,-0.0718424101969879,0.000834989910888817,1.94279546681059,6.90000000000001,-0.299999999999983,0,2.4557825799352,0.00374407188618031,-0.0142663043478261,-7.09999999999999
"2006-01",-0.000810798965683479,0.0037092715448217,0.000945984296660596,-0.0013498271111857,-1.62860945471143,0.209999999999994,2.73999999999999,0.200000000000003,0.00585734529995863,0.00191923551158912,0.095,0.0154018241266565,0.0154018241266564,-0.230000000000004,1.92999999999999,0.028,-0.151,-0.001,0.062,-1.4210854715202e-14,0.599999999999994,0.280130293159609,0.00573394495412838,-0.070600632244468,-0.0874250276177592,0.800000000000011,-0.5,-0.299999999999997,0.00214281619080393,0.0141843971631206,-0.00171526586620918,0.00571955719557193,2.3,0.0241364960466079,0.00105038539022062,8.4187803561787,6.90000000000001,0.0999999999999943,0.0999999999999943,46.0096876711208,0.0192929376657824,0.0372157133011717,5.79999999999998
"2006-02",0.00263175208895317,-0.000789580789580802,0.00652112276722416,0.0119797067101177,-0.442927090884212,-0.0999999999999943,2.90000000000001,0.0899999999999892,-0.0197238658777136,0.00162697128410705,0.153,-0.019659350902466,-0.019659350902466,-0.139999999999986,1.68000000000001,-0.003,-0.106,0.027,0.079,1.4210854715202e-14,0.5,-0.0941475826972011,0.00570125427594077,0.00113378684807319,0.120058295638145,0.800000000000011,0.199999999999989,1.3,0.00107164962126794,0,-0.00085910652920973,0.00366905155017427,2.3,-0.161722876879317,0.00122895234485743,12.951969778737,6.90000000000001,-0.100000000000009,0.100000000000009,46.1731031478598,0.0097993372232501,0.022923588039867,3.60000000000002
"2006-03",0.00587673440222813,0.00447239578666103,0.00910798122065737,0.00420821516787107,-1.64051645100042,0.170000000000002,2.89,0.0700000000000074,0.00584459135766946,0.00102480825887441,0.135,0.0098539199585097,0.00985391995850988,-0.0800000000000125,1.73,0.036,-0.113,0.01,0.026,0,0.399999999999991,-0.0589887640449438,-0.0090702947845804,-0.0883352208380522,-0.0143915588662212,0.700000000000003,0,0,0.00107874865156405,-0.00139860139860137,-0.00085984522785898,-0.000548345823432661,2.30000000000001,-0.000484730974306125,0.00132073664626819,24.1770102536423,6.90000000000001,0,-0.100000000000009,46.1233993084912,0.00358372425456532,-0.0295550503410198,-4.30000000000001
"2006-04",0.00340685865885737,0.000397398257935722,-0.00111659067646785,0.00123895417691466,-5.26902226420076,0,2.92999999999999,-0.0599999999999881,0.0413412078491167,0.000475853646602298,0.135,0.00162629461610875,0.0016262946161087,0.25,1.81999999999999,-0.018,-0.119,0.016,0.022,-1.4210854715202e-14,0.399999999999991,-0.0407960199004974,0.022883295194508,0.191304347826087,0.050619937179699,1,1.4210854715202e-14,2.40000000000001,-0.00108932461873638,0,-0.000860585197934638,-0.00274323335771764,2.39999999999999,-0.13142580019399,0.00133865885372852,6.6918510523475,3.69999999999999,0.200000000000003,0.200000000000003,46.7623711087418,0.0036912953638133,0.0384872824631861,-6.80000000000001
"2006-05",0.00711566385170515,0.00721518269004706,-0.000186306474149966,-0.00248394082215675,-0.464764355090432,0.0400000000000063,2.83,-0.0400000000000205,-0.0455543358946227,6.25484903673534e-05,0.154,0.0121346778328491,0.0121346778328491,-0.0300000000000011,1.78999999999999,0.027,-0.159,0.022,-0.00300000000000002,1.4210854715202e-14,0.399999999999991,-0.0819502074688797,0.0145413870246083,0.0333680917622527,0.0089236473178079,0.5,0,-0.399999999999991,-1.05530749313999e-05,0,-0.00516795865633068,0.00476801760498802,2.40000000000001,0.0603015075376909,0.00132254901073425,6.04425256341069,3.69999999999999,-0.399999999999991,-0.299999999999997,46.4575276924616,-0.0063760468509525,-0.0528520786335804,5.40000000000001
"2006-06",0.00210168421656665,0.000603665456652802,-0.0166775365694587,-0.0021708792060785,0.550850699989187,-0.140000000000001,2.88999999999999,-0.039999999999992,-0.00967989265862113,-0.000157876065656426,0.113,0.00363053022627491,0.00363053022627507,0.370000000000005,1.81,-0.012,-0.124,-0.00600000000000001,-0.022,0.0999999999999943,0.799999999999997,-0.0768361581920903,-0.00551267916207271,-0.0060544904137243,-0.00713908911220525,0.899999999999991,0.0999999999999943,2.39999999999999,-1.05302569381399e-05,0,0,0.00219018068990695,2.40000000000001,0.0516061084781441,0.00129943609387007,5.3966540744739,3.69999999999999,0.0999999999999943,0.0999999999999943,46.657488947279,0.00301738010943042,0.0377679482817286,-5.5
"2006-07",-0.000136000858952823,0.00123073457961964,0.0104225885920031,0.00373874491521575,-1.07478673215489,-0.100000000000009,2.81,0.150000000000006,0.015387593148172,0.000101897947660801,0.102,-0.00841255152687814,-0.00841255152687811,0.439999999999998,1.79000000000001,0.012,-0.162,0.013,0.021,-0.100000000000009,0.799999999999997,0.0403916768665851,0.0177383592017738,0.026395939086294,0.0166451265185805,1.09999999999999,0.0999999999999943,1.39999999999999,0.00324682147735604,0,-0.0025974025974026,-0.00254962666181024,2.39999999999999,-0.0395593390085128,0.00122938920631843,0,3.69999999999999,-0.200000000000003,-0.200000000000003,46.6562263989977,0.00407123661305198,0.0206557377049181,-10.6
"2006-08",-0.00216915080967317,0.00102033438044824,-0.00253188297074269,0.00594696003788497,-18.84524097004,0.0600000000000165,2.78999999999999,-0.13000000000001,-0.0093404498665709,0.000666695976425213,0.116,0.0121320098413507,0.0121320098413506,-0.219999999999999,1.59,0.00600000000000001,-0.148,0.018,0.011,0.100000000000009,0.799999999999997,-0.0647058823529412,0.00653594771241835,-0.00692383778437222,-0.00477791503759064,0.700000000000003,-0.0999999999999943,0.200000000000003,-0.00108813928182807,0,-0.00347222222222232,0.000365163410626312,2.3,0.0870698644421304,0.00114745044346032,3.66972477064219,3.69999999999999,-0.199999999999989,-0.0999999999999943,46.5265816511056,0.00125836412663549,0.0192740122068744,3.09999999999999
"2006-09",0.000265455615103605,-0.00017657067642618,0.00404249318416849,0.00518753904234259,1.3077569736784,-0.0300000000000153,2.88999999999999,0.0799999999999983,0.00461804887435702,0.00123451791156293,0.109,-0.0075440067057837,-0.00754400670578365,-0.659999999999997,2.11999999999999,-0.015,-0.066,0.024,-0.00600000000000001,0,0.799999999999997,-0.0389937106918238,-0.00108225108225107,0.00398406374502103,0.0147367519170627,0.900000000000006,0.100000000000009,1.2,0.00759585298650361,0,0.0026132404181185,0.00292024091987586,2.30000000000001,0.0810551558753008,0.00110811989421222,9.8219104155424,3.69999999999999,0.199999999999989,0.0999999999999943,46.6474817035216,0.00554580274497285,-0.0664985817838009,-24.6
"2006-10",0.0034643523167408,0.000971310225247546,0.0141385767790263,0.00303521570746623,-0.879566709396179,0.0400000000000063,2.82000000000001,-0.00999999999999091,-0.0238460065121632,0.00163322941349153,0.137,0.0179054054054053,0.0179054054054053,0.11999999999999,1.22999999999999,-0.005,-0.049,-0.013,0.001,0,0.799999999999997,-0.0523560209424083,-0.00216684723726987,-0.00396825396825495,-0.0322291235334711,0.900000000000006,0,0.400000000000006,-0.00218818380743968,0,-0.00086880973066894,0.000545950864422107,2.2,-0.00798580301685992,0.00107409469106234,13.9233675121425,3.69999999999999,0.299999999999997,0.200000000000003,47.1123653245529,0.00706265127167383,0.0357866306549628,7.29999999999998
"2006-11",-0.000700485336268653,-0.000577408877661445,0.00443172375588596,0.00903319654834944,-0.59754288066583,0.0900000000000034,2.91,-1.4210854715202e-14,-0.00225645050525547,0.00153445728284374,0.197,0.00331895121141734,0.0033189512114172,-0.0799999999999983,1.45,0.033,-0.075,-0.00700000000000001,0.011,0,0.799999999999997,-0.0828729281767956,0.0173724212812161,0.03386454183267,0.0634628505007453,1,-1.4210854715202e-14,2.5,0.00316265907003739,0,-0.00521739130434773,-0.00109130592942885,2.3,0.036672629695885,0.00105515913482113,15.6502968159742,3.69999999999999,0.100000000000009,0.200000000000003,47.364912370737,0.00786021039360163,-0.0488917861799217,-4.49999999999997
"2006-12",0.00241050033975898,0.00433306853470072,0.00854857983270518,0.00939727514616551,-13.9137155768945,0.0700000000000074,2.95999999999999,0.390000000000015,-0.000786627335291112,0.000839314569781591,0.176,0.0529275554085344,0.0529275554085344,0.0100000000000051,1.41,-0.015,-0.146,0.027,0.017,-0.100000000000009,0.799999999999997,-0.129518072289157,0.0096051227321237,0.00963391136801595,-0.0241351518128123,0.900000000000006,0.100000000000009,0.200000000000003,0.00108813928182807,0,-0.000874125874125942,-0.0014566642388929,2.09999999999999,-0.0621225194132869,0.00103246965099313,15.1106314085272,3.69999999999999,0.0999999999999943,-0.100000000000009,47.4037281743652,0.0132131897343679,0.0346127484578478,-10.1
"2007-01",0.00269726420345084,0.00366721794779612,0.0031899380240612,0.00695589311375389,-1.42243980785662,-0.140000000000001,2.92,-0.13000000000001,-0.0263727612674711,5.79860577589741e-05,0.176,-0.0558435438265787,-0.0558435438265787,0.409999999999997,0.570000000000007,-0.032,-0.147,-0.001,-0.000999999999999994,1.4210854715202e-14,1.2,0.091695501730104,0.00528541226215651,0.00572519083969447,0.0763258230841623,1.5,0.799999999999997,2.09999999999999,0.00303570847907983,0.00630252100840312,0.0139982502187228,0.00346462436177974,2.10000000000001,0.0588776448942052,0.000939275709981535,9.498111171074,3.69999999999999,-0.200000000000003,-0.199999999999989,1.637572133755,0.0100893184404962,0.0420669095727062,17.5
"2007-02",-0.000185027042413854,0.00296922513572473,0.0138093940219861,0.00274912885884815,-3.47724427983772,0.199999999999989,2.84,-0.019999999999996,0.0155649888821467,-0.000594129975815316,0.159,0.0372681141335995,0.0372681141335995,0.0499999999999972,0.75,0.037,-0.153,-0.02,-0.033,-1.4210854715202e-14,3.09999999999999,-0.0396196513470681,0.00420609884332289,-0.00569259962049318,-0.00682638646856583,1.59999999999999,0.100000000000009,1.2,-0.00110730984148692,0,-0.000862812769629073,0.00526985280755943,2,-0.0134665508253693,0.000792183497616339,3.99352401511101,3.69999999999999,0.200000000000017,0.0999999999999943,1.793464276541,0.00826967150496571,0.0219326128417037,2.59999999999997
"2007-03",0.00365140148333731,0.00578594388666209,-0.00591450846850072,0.00517759228861836,-0.827695464961896,0,2.97,0.019999999999996,0.0342356687898169,-0.000888809092408183,0.144,-0.0128318229208436,-0.0128318229208435,0.0799999999999983,0.719999999999999,0.001,-0.174,0.005,0.00199999999999999,1.4210854715202e-14,3.10000000000001,0.0198019801980198,0.00523560209424078,-0.0362595419847328,0.0520756788533193,1.7,0.0999999999999943,2.2,0.00313621446750851,0,-0.00259067357512954,0,2,-0.0347864376926464,0.000537885578978603,-3.45385860766301,3.69999999999999,-0.100000000000009,0,1.79498239415099,0.00412933532854742,0.0245723172628305,-5.09999999999999
"2007-04",-0.00353883140553302,-0.000804898835264023,-0.000180293879022853,0.0036308360477737,-3.3935279446505,0.0300000000000011,2.94,-0.100000000000009,-0.0552347959969236,-0.000735366823460537,0.119,0.0038183443009181,0.00381834430091797,0.109999999999999,0.769999999999996,-0.018,-0.143,0.014,-0.00799999999999999,0,3.10000000000001,0.0194174757281553,-0.00937500000000002,-0.0455445544554453,-0.236848902281532,1.89999999999999,0,0.5,0.00104931794333695,-0.00347947112038971,0.00173160173160181,0.00216919739696309,2,-0.0301094890510958,0.000307437812369749,-2.3745277927685,4.7,-0.299999999999997,-0.200000000000003,1.443726911616,-0.00164116881401988,-0.0537340619307832,-10.3
"2007-05",-0.00108890596976685,0.00130309109001603,0.014696600847534,0.010299195970332,-1.50314139388195,0,3.04000000000001,0.230000000000018,0.0408433489509044,-0.000136016101217717,0.106,0.0099546778892845,0.00995467788928454,0.299999999999997,0.77000000000001,-0.014,-0.096,-0.011,-0.00700000000000001,-1.4210854715202e-14,3.40000000000001,0.00158730158730158,0.0178759200841219,0.0134854771784232,-0.019882614583829,2.10000000000001,-0.100000000000009,2,-0.00212580423624689,0,0.000864304235090652,-0.0012626262626263,2.09999999999999,-0.011288805268109,0.000107157595462315,3.56179168915271,4.7,0.299999999999997,0.299999999999997,1.92847192125599,-0.00190839694656475,-0.00641642605068982,11.2
"2007-06",0.00324890456342852,0.00509515959838147,0.00382086369290913,0.00203884077338889,0.238743027513592,0.120000000000005,3.09,0.0300000000000011,0.0330756434093351,0.00068398609618936,0.129,-0.013061944066031,-0.0130619440660309,-0.539999999999992,0.769999999999996,0.013,-0.154,0.024,0.011,-0.0999999999999943,2.90000000000001,-0.0364500792393028,-0.00103305785123954,-0.00511770726714478,0.00093678314657922,2,0.100000000000009,1.10000000000001,-0.00107642626480085,0,-0.00086355785837644,0.00216723857684675,2.09999999999999,-0.0994291151284484,-8.61652630889109e-05,3.7776578521316,4.7,0,0,1.913575929431,0.00234746227968863,-0.0103325799160477,-12.6
"2007-07",0.00409058951360342,0.00219723305580177,0.00115074798619097,0.00150464645082926,-4.80864052959145,0.120000000000005,3.11,-0.300000000000011,0.00265226863692236,0.00137462965168811,0.144,0.00941864241636892,0.00941864241636882,-0.189999999999998,0.849999999999994,0.031,-0.152,-0.027,-0.00599999999999999,0.100000000000009,2.90000000000001,0.0197368421052633,0.00723888314374358,0.0123456790123462,-0.0140502600739487,2.10000000000001,-0.0999999999999943,1.10000000000001,0.00102336706946961,0,-0.00259291270527218,-0.000540637952784251,2.10000000000001,-0.0100369783412598,-0.000309929762784433,6.1521856449001,4.7,-0.0999999999999943,1.4210854715202e-14,1.89123729530901,0.00118986911439745,0.00195758564437187,9.29999999999998
